Unnamed: 0_x,Contact_ID,Source_Folder_x,Q1_Topic_Introduced_By,Q2_Price_Increase_Introduction,Q3_Renewal_Fee_Mentioned,Q4_Percentage_Price_Increase_Mentioned,Q5_Monetary_Price_Increase_Mentioned,Q6_Price_Range_Mentioned,Q7_Customer_Asked_For_Justification,Q10_Customer_Response,Q11_Desire_To_Cancel,Q12_Discount_Offered,Q14_Agent_Response_To_Cancel,Previous_Year_Price,Current_Year_Price,Unnamed: 0_y,Start_Date,Prospect Outcome,Prospect Status,Prospect Renewal Date,Renewal Month,Payment Method,Renewal Score at release,Proforma Membership Status,Anchor or Indie,Anchor Group,Proforma Approved Lists,Tenure (Years),Tenure Group,Band,Date Paid,Payment Timeframe,Payment Time Frame 2,Payment Time Frame 3,Total Net Paid,Starting Net,Auto Renewal - Proforma Release,Now on Auto Renewal,Process,Unnamed: 0,Source_Folder_y,Explicit_Competitor_Mention,Implied_Competitor_Mention,Explicit_Switching_Intent,Implied_Switching_Intent,Competitor_Names_Listed,Mentioned_Alcumus_Competitors
86,565596503250,31_10_2024,Agent,"The price increase was introduced as part of the membership renewal process, with the agent stating the new total amount including VAT.","Yes, £1,798.80",No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,6755.0,2024-10-31,Won,Renewed,2024-10-31,2024-10-01,CARD,24.5,Accredited,Anchored,1,1.0,1.0,1,Band E,2024-10-31 09:06:00.017,0.0,On Renewal Date,Paid on Time,1499.0,1499.0,1.0,1.0,process,136,31_10_2024,No,No,No,No,COMP_NO,No
87,565596504220,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,Not Discussed,Not Applicable,Not Applicable,3172.0,2024-10-31,Won,Renewed,2024-10-25,2024-10-01,CARD,26.0,Accredited,Anchored,1,1.0,2.0,2,Band D,2024-12-11 09:18:00.103,47.0,1-2 Months After Renewal,Paid Late,749.4,1159.0,1.0,1.0,process,137,31_10_2024,No,No,No,No,COMP_NO,No
88,565596509719,31_10_2024,Agent,The price increase was introduced as a failed auto-renewal payment due to a change in bank card.,"Yes, £718.80",No,Yes,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,4941.0,2024-10-31,Won,Renewed,2024-10-31,2024-10-01,CARD,26.5,Accredited,Anchored,1,1.0,5.0,4+,Band B,2024-10-31 09:08:39.767,0.0,On Renewal Date,Paid on Time,599.0,599.0,1.0,1.0,process,138,31_10_2024,No,No,No,No,COMP_NO,No
89,565596514156,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,3173.0,2024-10-31,Won,Renewed,2024-10-31,2024-10-01,CARD,26.0,Accredited,Independent,Independent,0.0,16.0,4+,Band C2,2024-10-31 09:12:37.433,0.0,On Renewal Date,Paid on Time,949.0,949.0,1.0,1.0,process,139,31_10_2024,No,No,No,No,COMP_NO,No
90,565596520224,31_10_2024,Agent,The agent mentioned a price increase and offered a discounted renewal.,"Yes, $599",No,Yes,Not Discussed,No,Positive,Renewed,Yes,Not Discussed,Not Applicable,Not Applicable,5121.0,2024-10-31,Won,Renewed,2024-10-24,2024-10-01,BACS,23.0,Member Only,Independent,Independent,0.0,8.0,4+,Band C1,2024-11-01 00:00:00.000,8.0,Within 13 Days After Renewal,Paid Late,599.8,799.0,0.0,0.0,process,140,31_10_2024,No,Yes,No,Yes,COMP_NO,No
91,565596520429,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Negative,Desired to Cancel,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,141,31_10_2024,Yes,Yes,No,Yes,COMP_NO,Yes
92,565596529813,31_10_2024,Agent,"The price increase was introduced as part of the renewal process, with the agent mentioning that the payment is due on the 13th of November and that the invoice would be sent to the customer.","Yes, £0 (no specific amount mentioned)",No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,142,31_10_2024,No,No,No,Yes,COMP_NO,No
93,565596530985,31_10_2024,Agent,The agent mentioned the renewal amount as £459 plus VAT.,"Yes, £459",No,Yes,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,144,31_10_2024,No,No,No,No,COMP_NO,No
94,565596531350,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,145,31_10_2024,No,No,No,No,COMP_NO,No
95,565596535690,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,147,31_10_2024,No,No,No,No,COMP_NO,No
96,565596537168,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,3176.0,2024-10-31,Won,Renewed,2024-10-31,2024-10-01,BACS,26.0,Accredited,Independent,Independent,0.0,8.0,4+,Band F1,2024-10-31 00:00:00.000,0.0,On Renewal Date,Paid on Time,1849.0,1849.0,0.0,0.0,process,149,31_10_2024,No,No,No,No,COMP_NO,No
97,565596553311,31_10_2024,Agent,"The price increase was introduced as part of the renewal process, with the agent mentioning the automatic payment and providing details on the accreditation renewal.",No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,150,31_10_2024,No,No,No,No,COMP_NO,No
98,565596558809,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,151,31_10_2024,No,No,No,No,COMP_NO,No
99,565596564014,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,The agent offered the option to pay their consultancy team to help with accreditation.,Not Applicable,Not Applicable,3177.0,2024-10-31,Lost,Cannot Pass Audit,2024-10-31,2024-10-01,,20.5,Member Only,Independent,Independent,0.0,1.0,1,Band A,,,,,,504.0,1.0,0.0,process,152,31_10_2024,No,Yes,No,Yes,COMP_NO,No
100,565596569287,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,3178.0,2024-10-31,Lost,Do Not Work for Client,2024-10-31,2024-10-01,,28.0,Accredited,Anchored,4-9,4.0,13.0,4+,Band D,,,,,,1159.0,0.0,0.0,process,153,31_10_2024,No,No,No,No,COMP_NO,No
101,565596577859,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,154,31_10_2024,No,No,No,No,COMP_NO,No
102,565596579649,31_10_2024,Customer,"The price increase was introduced as a consequence of not renewing on the same day, implying a higher cost for rejoining the scheme the next day.",No,No,No,Not Discussed,No,Neutral,"Desired to Cancel (Implicitly, as the customer was informed of the departure from the scheme if not renewed by 5 pm)",No,Not Applicable,Not Applicable,Not Applicable,6277.0,2024-10-31,Won,Renewed,2024-10-26,2024-10-01,BACS,27.5,Accredited,Anchored,2,2.0,9.0,4+,Band D,2024-10-31 00:00:00.000,5.0,Within 13 Days After Renewal,Paid Late,1279.0,1279.0,0.0,0.0,process,155,31_10_2024,No,No,No,No,COMP_NO,No
103,565596583020,31_10_2024,Agent,The agent introduced the price increase by stating the new renewal fee and comparing it to the previous year's fee.,"Yes, £820",No,Yes,£600 to £820,No,Negative,Desired to Cancel,Yes,"The agent offered a discounted price, support to get the accreditation back on track, and a list of potential clients to approach.",£600,£820,3181.0,2024-10-31,Won,Renewed,2024-10-31,2024-10-01,CARD,22.0,Member Only,Independent,Independent,0.0,2.0,2,Band B,2024-11-23 00:00:00.000,23.0,Within 1 Month After Renewal,Paid Late,349.0,684.0,1.0,1.0,process,156,31_10_2024,No,Yes,No,Yes,COMP_CH,Yes
104,565596586850,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,3182.0,2024-10-31,Won,Renewed,2024-10-31,2024-10-01,BACS,27.0,Accredited,Anchored,2,2.0,5.0,4+,Band E,2024-10-31 00:00:00.000,0.0,On Renewal Date,Paid on Time,1469.0,1469.0,0.0,0.0,process,157,31_10_2024,No,No,No,No,COMP_NO,No
105,565596589276,31_10_2024,Customer,The customer mentioned a price increase in the context of a reduced offer available for account renewal.,No,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,The agent mentioned a reduced offer available for the customer.,Not Applicable,Not Applicable,3183.0,2024-10-31,Lost,Not Value for Money,2024-10-19,2024-10-01,,26.5,Accredited,Anchored,2,2.0,2.0,2,Band E,,,,,,1349.0,0.0,0.0,process,158,31_10_2024,No,No,No,No,COMP_NO,No
106,565596592912,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,159,31_10_2024,No,No,No,No,COMP_NO,No
107,565596599207,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,3185.0,2024-10-31,Won,Renewed,2024-10-07,2024-10-01,CARD,23.0,Member Only,Independent,Independent,0.0,10.0,4+,Band C1,2024-10-31 15:47:00.000,24.0,Within 1 Month After Renewal,Paid Late,799.0,799.0,1.0,1.0,process,160,31_10_2024,No,No,No,No,COMP_NO,No
108,565596601317,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,3186.0,2024-10-31,Won,Renewed,2024-10-31,2024-10-01,BACS,24.5,Member Only,Anchored,4-9,4.0,6.0,4+,Band C2,2024-11-08 00:00:00.000,8.0,Within 13 Days After Renewal,Paid Late,1099.0,1099.0,0.0,0.0,process,161,31_10_2024,No,No,No,No,COMP_NO,No
109,565596601706,31_10_2024,Agent,The agent mentioned the price increase in the context of the renewal payment being due and the account being at risk of closure if payment was not made by 5 o'clock.,No,No,No,Not Discussed,No,Negative,Desired to Cancel,No,"The agent attempted to retain the customer by explaining the payment process and offering an alternative solution, such as a remittance for a bank transfer.",Not Applicable,Not Applicable,3187.0,2024-10-31,Won,Renewed,2024-10-05,2024-10-01,BACS,23.0,Member Only,Independent,Independent,0.0,15.0,4+,Band D,2024-10-31 00:00:00.000,26.0,Within 1 Month After Renewal,Paid Late,1309.0,1309.0,0.0,0.0,process,162,31_10_2024,No,No,No,No,COMP_NO,No
110,565596613016,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,163,31_10_2024,No,No,No,No,COMP_NO,No
111,565596615037,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,6655.0,2024-10-31,Won,Application and Money In,2024-10-31,2024-10-01,BACS,28.0,Accredited,Anchored,10+,13.0,10.0,4+,Band J,2024-10-31 00:00:00.000,0.0,On Renewal Date,Paid on Time,3599.0,3599.0,0.0,0.0,process,164,31_10_2024,No,No,No,No,COMP_NO,No
112,565596616696,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,6656.0,2024-10-31,Won,Application and Money In,2024-10-31,2024-10-01,BACS,28.0,Accredited,Anchored,10+,13.0,10.0,4+,Band J,2024-10-31 00:00:00.000,0.0,On Renewal Date,Paid on Time,3599.0,3599.0,0.0,0.0,process,165,31_10_2024,No,No,No,No,COMP_NO,No
113,565596617601,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,Not Discussed,Not Applicable,Not Applicable,3189.0,2024-10-31,Won,Renewed,2024-10-16,2024-10-01,CARD,24.5,Accredited,Anchored,1,1.0,1.0,1,Band C2,2024-12-11 11:55:14.603,56.0,1-2 Months After Renewal,Paid Late,949.0,949.0,1.0,1.0,process,166,31_10_2024,No,No,No,No,COMP_NO,No
114,565596623939,31_10_2024,Agent,"The price increase was not explicitly mentioned, but the renewal fee was discussed.","Yes, £ (no amount mentioned)",No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,167,31_10_2024,No,No,No,No,COMP_NO,No
115,565596632204,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,3190.0,2024-10-31,Won,Renewed,2024-10-29,2024-10-01,BACS,25.0,In Progress,Anchored,2,2.0,3.0,3,Band C2,2024-11-01 00:00:00.000,3.0,Within 13 Days After Renewal,Paid Late,949.0,949.0,0.0,0.0,process,168,31_10_2024,No,No,No,No,COMP_NO,No
116,565596640006,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,169,31_10_2024,No,No,No,No,COMP_NO,No
117,565596640618,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,3191.0,2024-10-31,Won,Renewed,2024-10-13,2024-10-01,BACS,28.0,Accredited,Anchored,10+,11.0,19.0,4+,Band B,2024-10-31 00:00:00.000,18.0,Within 1 Month After Renewal,Paid Late,599.0,599.0,0.0,0.0,process,170,31_10_2024,No,No,No,No,COMP_NO,No
118,565596642358,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,171,31_10_2024,No,No,No,No,COMP_NO,No
119,565596642541,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,172,31_10_2024,No,No,No,No,COMP_NO,No
120,565596655570,31_10_2024,Agent,The agent mentioned that there have been cost savings on the actual price to renew.,"Yes, 800",No,Yes,1200 to 800,No,Neutral,Not Discussed,No,Not Discussed,£1200,£800,,,,,,,,,,,,,,,,,,,,,,,,,173,31_10_2024,No,No,No,No,COMP_NO,No
121,565596655674,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,The agent attempted to retain the customer by offering to speak with the head of attentions to explain the situation and potentially find a solution to the customer's cash flow problem.,Not Applicable,Not Applicable,4217.0,2024-10-31,Won,Renewed,2024-10-31,2024-10-01,CARD,27.0,Accredited,Anchored,1,1.0,7.0,4+,Band B,2024-11-19 14:11:56.467,19.0,Within 1 Month After Renewal,Paid Late,439.0,599.0,0.0,1.0,process,174,31_10_2024,No,No,No,No,COMP_NO,No
122,565596655874,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,175,31_10_2024,No,No,No,No,COMP_NO,No
123,565596666263,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,176,31_10_2024,No,No,No,No,COMP_NO,No
124,565596666636,31_10_2024,Agent,The agent introduced the price increase by offering a concessionary rate of 20% off the original price due to the customer's circumstances.,"Yes, £504 plus VAT (original price) and £423 plus VAT (discounted price)",No,Yes,£504 to £423,Yes,Negative,Desired to Cancel,Yes,"The agent attempted to retain the customer by explaining the value of the service and offering a concessionary rate, but ultimately respected the customer's decision to cancel.",£504,£423,3192.0,2024-10-31,Won,Renewed,2024-10-12,2024-10-01,CARD,24.5,In Progress,Anchored,1,1.0,2.0,2,Band A,2024-11-26 10:58:22.630,45.0,1-2 Months After Renewal,Paid Late,339.0,504.0,0.0,1.0,process,177,31_10_2024,No,Yes,No,Yes,COMP_NO,No
125,565596669186,31_10_2024,Agent,"The price increase was introduced as a result of the customer's employee numbers, which affected their banding and led to a higher renewal fee.","Yes, £200",No,Yes,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,3193.0,2024-10-31,Won,Renewed,2024-10-31,2024-10-01,CARD,23.5,Accredited,Independent,Independent,0.0,1.0,1,Band B,2024-11-01 09:33:13.320,1.0,Within 13 Days After Renewal,Paid Late,599.0,704.0,1.0,1.0,process,178,31_10_2024,No,No,No,No,COMP_NO,No
126,565596689313,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,6511.0,2024-10-31,Won,Renewed,2024-10-20,2024-10-01,CARD,23.0,Member Only,Independent,Independent,0.0,9.0,4+,Band B,2024-10-31 14:38:41.257,11.0,Within 13 Days After Renewal,Paid Late,499.0,599.0,1.0,0.0,process,181,31_10_2024,No,No,No,No,COMP_NO,No
127,565596719680,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,9,31_10_2024,No,No,No,No,COMP_NO,No
128,565596723351,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,186,31_10_2024,No,No,No,No,COMP_NO,No
129,565596727728,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,187,31_10_2024,No,No,No,No,COMP_NO,No
130,565596733436,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,3203.0,2024-10-31,Won,Renewed,2024-10-11,2024-10-01,CARD,28.0,Accredited,Anchored,3,3.0,13.0,4+,Band B,2024-10-31 10:20:15.697,20.0,Within 1 Month After Renewal,Paid Late,599.0,599.0,0.0,1.0,process,188,31_10_2024,No,No,No,No,COMP_NO,No
131,565596748911,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,190,31_10_2024,No,No,No,No,COMP_NO,No
132,565596749311,31_10_2024,Agent,The agent introduced the price increase by mentioning a potential reduced cost of £499 plus VAT as an emergency saving.,"Yes, £499",No,Yes,Not Discussed,No,Negative,Desired to Cancel,Yes,The agent attempted to retain the customer by offering a reduced cost and explaining the process of the supply chain update.,Not Applicable,Not Applicable,4369.0,2024-10-31,Lost,Not Affordable,2024-10-17,2024-10-01,,24.0,Member Only,Anchored,1,1.0,14.0,4+,Band B,,,,,,599.0,0.0,0.0,process,191,31_10_2024,No,No,No,No,COMP_NO,No
133,565596753790,31_10_2024,Agent,The agent mentioned that the price increase was due to the company's bandings and that the customer's current band was still the same despite the increase in staff.,"Yes, £704",No,No,Not Discussed,No,Neutral,Renewed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,192,31_10_2024,No,Yes,No,No,COMP_CH,Yes
134,565596756345,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Desired to Cancel,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,193,31_10_2024,No,No,No,No,COMP_NO,No
135,565596783144,31_10_2024,Agent,The agent introduced the price increase by stating the new renewal fee amount.,"Yes, £1,159",No,No,"£9.91 to £1,159",Yes,Negative,Renewed,Yes,Not Discussed,£9.91,"£1,159",3213.0,2024-10-31,Won,Renewed,2024-10-09,2024-10-01,CARD,28.0,Accredited,Anchored,3,3.0,15.0,4+,Band D,2024-10-31 12:32:15.027,22.0,Within 1 Month After Renewal,Paid Late,1005.4,1159.0,0.0,1.0,process,195,31_10_2024,No,Yes,No,Yes,COMP_NO,No
136,565596817082,31_10_2024,Agent,"The agent introduced the price increase as part of the membership renewal process, stating the new price after applying a 20% discount for Deem to Satisfy.","Yes, £906.20",No,No,Not Discussed,No,Neutral,Renewed,Yes,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,196,31_10_2024,No,Yes,No,No,COMP_CO,Yes
137,565596818859,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Not Discussed,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,197,31_10_2024,No,No,No,No,COMP_NO,No
138,565596822970,31_10_2024,Customer,"The customer mentioned the price rise, comparing it to CHAS, which they found more cost-effective.","Yes, £659 (£579 + £80)",No,No,Not Discussed,Yes,Negative,Desired to Cancel,No,The agent offered to guide them through setting up a new account if they needed to come back in the future but did not attempt to retain them with a discount or other incentive.,Not Applicable,Not Applicable,4678.0,2024-10-31,Won,Renewed,2024-10-09,2024-10-01,WORLD PAY,22.5,Member Only,Independent,Independent,0.0,6.0,4+,Band B,2024-11-27 14:41:08.747,49.0,1-2 Months After Renewal,Paid Late,579.0,599.0,1.0,1.0,process,198,31_10_2024,Yes,Yes,No,Yes,COMP_CH,Yes
139,565596825978,31_10_2024,Agent,"The price increase was introduced as a renewal fee, with the agent mentioning a potential discount to reduce the amount.","Yes, £500",No,Yes,£800 to £500,Yes,Negative,Desired to Cancel,Yes,"The agent attempted to retain the customer by offering a discount and highlighting the potential benefits of renewing, but the customer was not convinced.",£800,£500,3224.0,2024-10-31,Lost,Need Time To Consider > 30 days,2024-10-17,2024-10-01,,24.5,Accredited,Anchored,1,1.0,1.0,1,Band B,,,,,,704.0,0.0,0.0,process,199,31_10_2024,No,Yes,No,Yes,COMP_NO,No
140,565596830614,31_10_2024,Agent,"The price increase was introduced as part of the renewal process, with the agent mentioning that the customer's account was due to expire and an invoice had been sent.",No,No,No,Not Discussed,No,Neutral,Renewed,No,Not Applicable,Not Applicable,Not Applicable,4696.0,2024-10-31,Won,Renewed,2024-10-31,2024-10-01,BACS,28.0,Accredited,Anchored,3,3.0,10.0,4+,Band D,2024-10-31 00:00:00.000,0.0,On Renewal Date,Paid on Time,1279.0,1279.0,0.0,0.0,process,200,31_10_2024,No,No,No,No,COMP_NO,No
141,565596840729,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,201,31_10_2024,No,No,No,No,COMP_NO,No
142,565596862111,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,204,31_10_2024,No,No,No,No,COMP_NO,No
143,565596863452,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,205,31_10_2024,No,No,No,No,COMP_NO,No
144,565596864955,31_10_2024,Not Discussed,Not Discussed,No,No,No,Not Discussed,No,Neutral,Not Discussed,No,Not Discussed,Not Applicable,Not Applicable,3229.0,2024-10-31,Won,Renewed,2024-10-11,2024-10-01,BACS,24.0,Member Only,Anchored,4-9,4.0,3.0,3,Band C1,2024-11-15 00:00:00.000,35.0,1-2 Months After Renewal,Paid Late,599.8,919.0,0.0,0.0,process,206,31_10_2024,No,No,No,No,COMP_NO,No
